ISO3,Disease,YEAR,Total_Participants,Total_Studies
USA,Cardiovascular diseases,2002,23522.68968713,73
USA,Cardiovascular diseases,2003,63417.43463211,82
USA,Cardiovascular diseases,2004,51487.86526119,81
USA,Cardiovascular diseases,2005,81650.77706021,87
USA,Cardiovascular diseases,2006,63078.5426846,91
USA,Cardiovascular diseases,2007,106635.55753233,97
USA,Cardiovascular diseases,2008,147125.4314147,130
USA,Cardiovascular diseases,2009,143122.200372797,139
USA,Cardiovascular diseases,2010,137068.91271218,161
USA,Cardiovascular diseases,2011,125301.33647705,173
USA,Cardiovascular diseases,2012,135138.5190693,204
USA,Cardiovascular diseases,2013,121268.10006487,226
USA,Cardiovascular diseases,2014,164674.64407464,201
USA,Cardiovascular diseases,2015,144412.581320118,207
USA,Cardiovascular diseases,2016,168556.09835613,202
USA,Cardiovascular diseases,2017,119860.597502039,209
USA,Cardiovascular diseases,2018,144371.58344066,195
USA,Cardiovascular diseases,2019,72520.58207021,156
USA,Cardiovascular diseases,2020,81022.50471219,161
USA,Cardiovascular diseases,2021,96973.20957892,154
USA,Cardiovascular diseases,2022,51665.41716218,155
USA,Cardiovascular diseases,2023,111973.91579571,173
USA,Cardiovascular diseases,2024,141626.79442127,140
USA,Cervical cancer,2007,709.0,2
USA,Chagas disease,2018,26.46256883,1
USA,Chagas disease,2019,133.0,1
USA,Chagas disease,2023,60.0,1
USA,Chronic kidney disease,2000,1031.0,9
USA,Chronic kidney disease,2001,1082.0,6
USA,Chronic kidney disease,2002,1201.0,13
USA,Chronic kidney disease,2003,2485.95181977,11
USA,Chronic kidney disease,2004,33067.5339415,16
USA,Chronic kidney disease,2005,3968.9182812,10
USA,Chronic kidney disease,2006,2151.3519721000002,7
USA,Chronic kidney disease,2007,14206.1522177,8
USA,Chronic kidney disease,2008,19696.047333630002,25
USA,Chronic kidney disease,2009,37297.3861873,25
USA,Chronic kidney disease,2010,25658.4744952,26
USA,Chronic kidney disease,2011,20145.7465594,37
USA,Chronic kidney disease,2012,12678.29490231,38
USA,Chronic kidney disease,2013,28758.898112939998,39
USA,Chronic kidney disease,2014,47458.46455656,49
USA,Chronic kidney disease,2015,15413.82380676,45
USA,Chronic kidney disease,2016,30323.35751306,33
USA,Chronic kidney disease,2017,56162.950403244,49
USA,Chronic kidney disease,2018,93006.68890469,52
USA,Chronic kidney disease,2019,11196.40056017,26
USA,Chronic kidney disease,2020,17322.953858,28
USA,Chronic kidney disease,2021,8929.2878519,25
USA,Chronic kidney disease,2022,8163.01046209,18
USA,Chronic kidney disease,2023,8509.64108934,24
USA,Chronic kidney disease,2024,52661.8398676,29
USA,Chronic obstructive pulmonary disease,2000,1503.0,2
USA,Chronic obstructive pulmonary disease,2002,588.0,1
USA,Chronic obstructive pulmonary disease,2003,334.0,3
USA,Chronic obstructive pulmonary disease,2004,753.8049919,5
USA,Chronic obstructive pulmonary disease,2005,1824.0,8
USA,Chronic obstructive pulmonary disease,2006,1642.10355794,5
USA,Chronic obstructive pulmonary disease,2007,3340.9800116,12
USA,Chronic obstructive pulmonary disease,2008,3335.3129857,10
USA,Chronic obstructive pulmonary disease,2009,1072.0,6
USA,Chronic obstructive pulmonary disease,2010,3486.0,12
USA,Chronic obstructive pulmonary disease,2011,4114.0,10
USA,Chronic obstructive pulmonary disease,2012,6597.2957633999995,15
USA,Chronic obstructive pulmonary disease,2013,2057.0,13
USA,Chronic obstructive pulmonary disease,2014,6477.0,17
USA,Chronic obstructive pulmonary disease,2015,4565.54128909,15
USA,Chronic obstructive pulmonary disease,2016,9523.78861985,23
USA,Chronic obstructive pulmonary disease,2017,4328.79551181,13
USA,Chronic obstructive pulmonary disease,2018,3211.21402444,13
USA,Chronic obstructive pulmonary disease,2019,3572.5233764,16
USA,Chronic obstructive pulmonary disease,2020,2083.0,12
USA,Chronic obstructive pulmonary disease,2021,4074.92688013,16
USA,Chronic obstructive pulmonary disease,2022,1167.0,7
USA,Chronic obstructive pulmonary disease,2023,1711.0,5
USA,Chronic obstructive pulmonary disease,2024,1264.0,5
USA,Chronic respiratory diseases,2000,1754.0,6
USA,Chronic respiratory diseases,2001,1172.0,4
USA,Chronic respiratory diseases,2002,1654.20353873,7
USA,Chronic respiratory diseases,2003,1688.0,7
USA,Chronic respiratory diseases,2004,3214.8049919,17
USA,Chronic respiratory diseases,2005,5578.14272764,31
USA,Chronic respiratory diseases,2006,18821.10355794,25
USA,Chronic respiratory diseases,2007,16350.9800116,34
USA,Chronic respiratory diseases,2008,11535.3129857,43
USA,Chronic respiratory diseases,2009,18836.493412977,35
USA,Chronic respiratory diseases,2010,9907.81615604,42
USA,Chronic respiratory diseases,2011,16698.0,51
USA,Chronic respiratory diseases,2012,16413.2957634,56
USA,Chronic respiratory diseases,2013,17532.79929023,66
USA,Chronic respiratory diseases,2014,22383.69620572,82
USA,Chronic respiratory diseases,2015,14198.40590811,61
USA,Chronic respiratory diseases,2016,40857.51069367,81
USA,Chronic respiratory diseases,2017,20230.920891,74
USA,Chronic respiratory diseases,2018,18001.08484431,68
USA,Chronic respiratory diseases,2019,19142.97162189,60
USA,Chronic respiratory diseases,2020,36189.99646689,76
USA,Chronic respiratory diseases,2021,75251.753306641,167
USA,Chronic respiratory diseases,2022,77736.23952175,206
USA,Chronic respiratory diseases,2023,56384.792141896,166
USA,Chronic respiratory diseases,2024,74422.0196904,129
USA,Cirrhosis and other chronic liver diseases,2001,1134.0,4
USA,Cirrhosis and other chronic liver diseases,2002,2357.0,3
USA,Cirrhosis and other chronic liver diseases,2003,579.80909213,5
USA,Cirrhosis and other chronic liver diseases,2004,2398.45834849,14
USA,Cirrhosis and other chronic liver diseases,2005,10378.4926799,16
USA,Cirrhosis and other chronic liver diseases,2006,2629.022042,13
USA,Cirrhosis and other chronic liver diseases,2007,15502.05221851,15
USA,Cirrhosis and other chronic liver diseases,2008,14906.0,13
USA,Cirrhosis and other chronic liver diseases,2009,7242.4436386,24
USA,Cirrhosis and other chronic liver diseases,2010,16231.0564227,30
USA,Cirrhosis and other chronic liver diseases,2011,17292.0,36
USA,Cirrhosis and other chronic liver diseases,2012,7380.2433807,31
USA,Cirrhosis and other chronic liver diseases,2013,15441.616657300001,32
USA,Cirrhosis and other chronic liver diseases,2014,13797.4941266,24
USA,Cirrhosis and other chronic liver diseases,2015,20344.523569648,39
USA,Cirrhosis and other chronic liver diseases,2016,32413.78611692,26
USA,Cirrhosis and other chronic liver diseases,2017,9140.075880787,31
USA,Cirrhosis and other chronic liver diseases,2018,14809.7457252,24
USA,Cirrhosis and other chronic liver diseases,2019,9842.13011874,29
USA,Cirrhosis and other chronic liver diseases,2020,3708.0,13
USA,Cirrhosis and other chronic liver diseases,2021,13274.47290886,21
USA,Cirrhosis and other chronic liver diseases,2022,8346.28325643,28
USA,Cirrhosis and other chronic liver diseases,2023,8132.0,25
USA,Cirrhosis and other chronic liver diseases,2024,13636.85609788,16
USA,Colon and rectum cancer,2000,392.0,2
USA,Colon and rectum cancer,2001,1474.0,3
USA,Colon and rectum cancer,2002,1248.0,3
USA,Colon and rectum cancer,2003,3770.4436385999998,8
USA,Colon and rectum cancer,2004,19230.0,9
USA,Colon and rectum cancer,2005,3473.8300382899997,12
USA,Colon and rectum cancer,2006,2875.1450894,10
USA,Colon and rectum cancer,2007,6056.44102359,10
USA,Colon and rectum cancer,2008,6588.0,22
USA,Colon and rectum cancer,2009,14597.7767575,32
USA,Colon and rectum cancer,2010,9671.4850129,29
USA,Colon and rectum cancer,2011,21111.0,26
USA,Colon and rectum cancer,2012,53064.0,48
USA,Colon and rectum cancer,2013,17949.03199865,40
USA,Colon and rectum cancer,2014,36407.93075511,54
USA,Colon and rectum cancer,2015,16662.97982798,33
USA,Colon and rectum cancer,2016,27480.0,25
USA,Colon and rectum cancer,2017,10219.6949917,31
USA,Colon and rectum cancer,2018,7553.0,24
USA,Colon and rectum cancer,2019,13882.95709145,36
USA,Colon and rectum cancer,2020,25262.77014536,29
USA,Colon and rectum cancer,2021,12028.0,37
USA,Colon and rectum cancer,2022,22996.0,34
USA,Colon and rectum cancer,2023,14619.4237838,36
USA,Colon and rectum cancer,2024,16673.0,28
USA,Conduct disorder,2000,168.0,1
USA,Conduct disorder,2002,1782.0,2
USA,Conduct disorder,2003,191.0,1
USA,Conduct disorder,2004,535.0,2
USA,Conduct disorder,2005,701.0,4
USA,Conduct disorder,2006,1959.0,6
USA,Conduct disorder,2007,15360.0,10
USA,Conduct disorder,2008,24097.0,16
USA,Conduct disorder,2009,2541.0,11
USA,Conduct disorder,2010,4531.0,15
USA,Conduct disorder,2011,4161.0,21
USA,Conduct disorder,2012,5151.0,14
USA,Conduct disorder,2013,4545.0,20
USA,Conduct disorder,2014,14639.0,28
USA,Conduct disorder,2015,8623.0,30
USA,Conduct disorder,2016,13033.0,26
USA,Conduct disorder,2017,8553.0,20
USA,Conduct disorder,2018,3068.0,15
USA,Conduct disorder,2019,4850.0,16
USA,Conduct disorder,2020,7708.0,13
USA,Conduct disorder,2021,3264.3967679,13
USA,Conduct disorder,2022,628.0,3
USA,Conduct disorder,2023,2397.0,10
USA,Conduct disorder,2024,8602.0,9
USA,Cysticercosis,2014,124.0,1
USA,Decubitus ulcer,2007,85.0,1
USA,Decubitus ulcer,2009,104.0,3
USA,Decubitus ulcer,2010,243.0,2
USA,Decubitus ulcer,2013,942.0,1
USA,Decubitus ulcer,2014,1135.0,3
USA,Decubitus ulcer,2015,47.0,1
USA,Decubitus ulcer,2016,271.0,2
USA,Decubitus ulcer,2018,1107.0,2
USA,Decubitus ulcer,2019,378.0,3
USA,Decubitus ulcer,2022,134.0,2
USA,Decubitus ulcer,2023,322.0,2
USA,Dengue,2009,28.0,1
USA,Dengue,2011,60.0,1
USA,Dengue,2013,304.0,2
USA,Dengue,2015,858.0,4
USA,Dengue,2016,48.0,1
USA,Dengue,2017,100.0,1
USA,Dengue,2018,588.6204407,4
USA,Dengue,2019,244.0,1
USA,Dengue,2020,340.0,3
USA,Dengue,2022,262.1402384,2
USA,Dengue,2023,1823.0,2
USA,Dengue,2024,65.0,1
USA,Depressive disorders,2000,9267.0,8
USA,Depressive disorders,2001,2635.7109185,5
USA,Depressive disorders,2002,5734.0,8
USA,Depressive disorders,2003,7512.0,11
USA,Depressive disorders,2004,7768.0,12
USA,Depressive disorders,2005,32397.0,18
USA,Depressive disorders,2006,12757.0,21
USA,Depressive disorders,2007,20378.0,25
USA,Depressive disorders,2008,44755.7137372,54
USA,Depressive disorders,2009,47945.92839356,73
USA,Depressive disorders,2010,38193.7327046,66
USA,Depressive disorders,2011,45800.69085066,83
USA,Depressive disorders,2012,70327.3747684,87
USA,Depressive disorders,2013,59182.94598312,96
USA,Depressive disorders,2014,58604.722519920004,101
USA,Depressive disorders,2015,48324.533574298,100
USA,Depressive disorders,2016,58305.58297986,109
USA,Depressive disorders,2017,41265.5263556,83
USA,Depressive disorders,2018,45845.6221733,87
USA,Depressive disorders,2019,34723.17230226,75
USA,Depressive disorders,2020,44249.93445076,85
USA,Depressive disorders,2021,31787.0,75
USA,Depressive disorders,2022,29367.07767034,62
USA,Depressive disorders,2023,34264.0524186,54
USA,Depressive disorders,2024,18461.24776568,56
USA,Dermatitis,2003,422.0,1
USA,Dermatitis,2005,2060.0,2
USA,Dermatitis,2006,550.0,1
USA,Dermatitis,2007,647.0,2
USA,Dermatitis,2010,786.0,2
USA,Dermatitis,2011,50.0,1
USA,Dermatitis,2013,744.0,2
USA,Dermatitis,2014,398.0,2
USA,Dermatitis,2015,640.0,1
USA,Dermatitis,2016,365.0,2
USA,Dermatitis,2017,1030.0,4
USA,Dermatitis,2018,650.0,1
USA,Dermatitis,2019,2919.84934446,5
USA,Dermatitis,2020,4792.4427974,7
USA,Dermatitis,2021,1283.6878224,4
USA,Dermatitis,2022,1016.0,2
USA,Dermatitis,2023,1747.3955256,7
USA,Dermatitis,2024,2462.0,5
USA,Diabetes and kidney diseases,2000,4627.0,17
USA,Diabetes and kidney diseases,2001,2199.0,11
USA,Diabetes and kidney diseases,2002,5245.0,22
USA,Diabetes and kidney diseases,2003,5868.95181977,26
USA,Diabetes and kidney diseases,2004,25226.9408542,27
USA,Diabetes and kidney diseases,2005,41865.9182812,28
USA,Diabetes and kidney diseases,2006,11195.39153775,28
USA,Diabetes and kidney diseases,2007,30075.8047472,24
USA,Diabetes and kidney diseases,2008,45765.65492803,74
USA,Diabetes and kidney diseases,2009,68985.8656889,101
USA,Diabetes and kidney diseases,2010,70520.0704792,93
USA,Diabetes and kidney diseases,2011,74954.22193777999,133
USA,Diabetes and kidney diseases,2012,70600.03129881,124
USA,Diabetes and kidney diseases,2013,69472.35107419,152
USA,Diabetes and kidney diseases,2014,153274.9368044,172
USA,Diabetes and kidney diseases,2015,56800.55524907,163
USA,Diabetes and kidney diseases,2016,84614.33344903,139
USA,Diabetes and kidney diseases,2017,105319.022952327,155
USA,Diabetes and kidney diseases,2018,111662.92998129,140
USA,Diabetes and kidney diseases,2019,57257.06203562,105
USA,Diabetes and kidney diseases,2020,79745.97719689,128
USA,Diabetes and kidney diseases,2021,50571.20199411,126
USA,Diabetes and kidney diseases,2022,28649.493493818,130
USA,Diabetes and kidney diseases,2023,56599.7115206,117
USA,Diabetes and kidney diseases,2024,89149.757927307,89
USA,Diabetes mellitus,2000,5344.0,8
USA,Diabetes mellitus,2001,2746.0,5
USA,Diabetes mellitus,2002,6882.0,9
USA,Diabetes mellitus,2003,3786.0,15
USA,Diabetes mellitus,2004,23457.4069127,14
USA,Diabetes mellitus,2005,40323.0,18
USA,Diabetes mellitus,2006,10365.2869901,21
USA,Diabetes mellitus,2007,15921.6525295,16
USA,Diabetes mellitus,2008,34939.3314207,49
USA,Diabetes mellitus,2009,50984.036520199996,77
USA,Diabetes mellitus,2010,56109.7849923,67
USA,Diabetes mellitus,2011,63928.09778493,97
USA,Diabetes mellitus,2012,64253.81011087,88
USA,Diabetes mellitus,2013,48257.19405477,115
USA,Diabetes mellitus,2014,122353.47224783999,126
USA,Diabetes mellitus,2015,49053.85122192,120
USA,Diabetes mellitus,2016,60416.04212987,109
USA,Diabetes mellitus,2017,70477.00967979,107
USA,Diabetes mellitus,2018,64644.5687713,94
USA,Diabetes mellitus,2019,54155.66147545,82
USA,Diabetes mellitus,2020,82216.08823269,100
USA,Diabetes mellitus,2021,45395.94021256,102
USA,Diabetes mellitus,2022,24397.818372218,114
USA,Diabetes mellitus,2023,52131.6411772,96
USA,Diabetes mellitus,2024,56550.578599907,66
USA,Dietary iron deficiency,2002,253.0,1
USA,Dietary iron deficiency,2003,144.0,1
USA,Dietary iron deficiency,2006,40.0,1
USA,Dietary iron deficiency,2007,189.0,2
USA,Dietary iron deficiency,2008,410.0,2
USA,Dietary iron deficiency,2009,495.0,4
USA,Dietary iron deficiency,2010,618.0,2
USA,Dietary iron deficiency,2011,380.0,3
USA,Dietary iron deficiency,2013,18.0,1
USA,Dietary iron deficiency,2014,814.4947549,3
USA,Dietary iron deficiency,2015,566.0,3
USA,Dietary iron deficiency,2016,606.0,3
USA,Dietary iron deficiency,2017,1439.0,4
USA,Dietary iron deficiency,2018,213.0,2
USA,Dietary iron deficiency,2019,151.0,1
USA,Dietary iron deficiency,2020,400.0,3
USA,Dietary iron deficiency,2021,577.0,4
USA,Dietary iron deficiency,2022,41.0,1
USA,Digestive diseases,2000,435.66454083,3
USA,Digestive diseases,2001,1846.80049,11
USA,Digestive diseases,2002,4884.104918720001,10
USA,Digestive diseases,2003,4256.59085963,17
USA,Digestive diseases,2004,4028.6533290899997,23
USA,Digestive diseases,2005,14381.6915603,31
USA,Digestive diseases,2006,4295.1408644,22
USA,Digestive diseases,2007,19952.93401461,32
USA,Digestive diseases,2008,25053.2736228,31
USA,Digestive diseases,2009,29308.381761070003,58
USA,Digestive diseases,2010,19392.4587415,48
USA,Digestive diseases,2011,23189.2504858,66
USA,Digestive diseases,2012,15397.83826944,63
USA,Digestive diseases,2013,31096.09788737,68
USA,Digestive diseases,2014,22707.36052159,73
USA,Digestive diseases,2015,27642.918436298,72
USA,Digestive diseases,2016,39753.794757820004,65
USA,Digestive diseases,2017,18189.258233867,71
USA,Digestive diseases,2018,30873.866342499998,68
USA,Digestive diseases,2019,30032.42329029,68
USA,Digestive diseases,2020,10164.3137404,46
USA,Digestive diseases,2021,19971.27571658,55
USA,Digestive diseases,2022,15362.28325643,66
USA,Digestive diseases,2023,16932.0,53
USA,Digestive diseases,2024,27152.52995606,50
USA,Drug use disorders,2000,4088.0,8
USA,Drug use disorders,2001,2044.0,4
USA,Drug use disorders,2002,2636.0,5
USA,Drug use disorders,2003,13249.0,6
USA,Drug use disorders,2004,6085.0,8
USA,Drug use disorders,2005,8744.0,14
USA,Drug use disorders,2006,12334.0,23
USA,Drug use disorders,2007,39310.0,52
USA,Drug use disorders,2008,56433.8316338,82
USA,Drug use disorders,2009,78730.69409514,81
USA,Drug use disorders,2010,44040.0,68
USA,Drug use disorders,2011,75310.58340392,95
USA,Drug use disorders,2012,81547.0,104
USA,Drug use disorders,2013,92006.07438328,112
USA,Drug use disorders,2014,87085.0,118
USA,Drug use disorders,2015,98405.89621374,98
USA,Drug use disorders,2016,63880.0,90
USA,Drug use disorders,2017,73664.36726778,120
USA,Drug use disorders,2018,59909.0,80
USA,Drug use disorders,2019,40142.87096,74
USA,Drug use disorders,2020,40261.0,64
USA,Drug use disorders,2021,42765.0,74
USA,Drug use disorders,2022,69006.49091234,71
USA,Drug use disorders,2023,45188.0,67
USA,Drug use disorders,2024,23736.99107148,45
USA,Eating disorders,2003,118.0,1
USA,Eating disorders,2004,297.0,2
USA,Eating disorders,2005,376.0,1
USA,Eating disorders,2006,1824.0,3
USA,Eating disorders,2007,2889.0,4
USA,Eating disorders,2008,2944.0,5
USA,Eating disorders,2009,1736.0,5
USA,Eating disorders,2010,1670.0,7
USA,Eating disorders,2011,515.0,3
USA,Eating disorders,2012,1500.0,7
USA,Eating disorders,2013,1154.0,6
USA,Eating disorders,2014,2189.0,9
USA,Eating disorders,2015,2030.0,5
USA,Eating disorders,2016,741.0,6
USA,Eating disorders,2017,2152.6781896,8
USA,Eating disorders,2018,345.0,4
USA,Eating disorders,2019,3734.0,5
USA,Eating disorders,2020,994.0,3
USA,Eating disorders,2021,1643.0,11
USA,Eating disorders,2022,420.0,4
USA,Eating disorders,2023,4269.0,9
USA,Eating disorders,2024,1399.0,5
USA,Ebola,2006,27.0,1
USA,Ebola,2014,60.0,1
USA,Ebola,2016,91.0,1
USA,Ebola,2017,18.0,1
USA,Ebola,2022,164.0,1
USA,Ebola,2024,356.0,2
USA,Endocarditis,2000,575.0,1
USA,Endocarditis,2001,266.0,1
USA,Endocarditis,2005,102.0,1
USA,Endocarditis,2006,53.0,1
USA,Endocarditis,2007,485.0,1
USA,Endocarditis,2009,384.70118780999996,2
USA,Endocarditis,2010,583.0,3
USA,Endocarditis,2014,244.0,1
USA,Endocarditis,2015,170.0,2
USA,Endocarditis,2016,797.0,1
USA,Endocarditis,2020,274.0,1
USA,Esophageal cancer,2003,53.0,1
USA,Esophageal cancer,2008,559.0,2
USA,Esophageal cancer,2009,46.0,1
USA,Esophageal cancer,2010,238.0,1
USA,Esophageal cancer,2011,244.0,4
USA,Esophageal cancer,2014,21.0,1
USA,Esophageal cancer,2016,605.0,4
USA,Esophageal cancer,2017,953.0,2
USA,Esophageal cancer,2018,201.0,1
USA,Esophageal cancer,2019,78.0,2
USA,Esophageal cancer,2021,830.31375546,6
USA,Esophageal cancer,2022,357.0,3
USA,Esophageal cancer,2023,314.0,2
USA,Esophageal cancer,2024,1133.67385818,4
USA,Eye cancer,2007,1156.0,1
USA,Eye cancer,2021,210.0,1
USA,Food-borne trematodiases,2004,151.0,1
USA,Food-borne trematodiases,2020,76.0,1
USA,Food-borne trematodiases,2021,45.0,1
USA,Fungal skin diseases,2003,39.0,1
USA,Fungal skin diseases,2005,74.0,1
USA,Fungal skin diseases,2006,98.0,1
USA,Fungal skin diseases,2007,967.8237077,2
USA,Fungal skin diseases,2008,100.0,1
USA,Fungal skin diseases,2010,30.0,1
USA,Fungal skin diseases,2011,146.0,1
USA,Fungal skin diseases,2012,75.0,1
USA,Fungal skin diseases,2014,330.0,2
USA,Fungal skin diseases,2019,517.0,1
USA,Gallbladder and biliary diseases,2004,82.45834849,1
USA,Gallbladder and biliary diseases,2007,757.0,1
USA,Gallbladder and biliary diseases,2013,85.0,1
USA,Gallbladder and biliary diseases,2014,55.0,1
USA,Gallbladder and biliary diseases,2015,337.0,1
USA,Gallbladder and biliary diseases,2016,910.32142865,3
USA,Gallbladder and biliary diseases,2019,66.0,1
USA,Gallbladder and biliary diseases,2021,184.0,1
USA,Gallbladder and biliary diseases,2022,62.0,1
USA,Gallbladder and biliary diseases,2023,419.0,1
USA,Gallbladder and biliary diseases,2024,60.0,1
USA,Gallbladder and biliary tract cancer,2002,69.15784445,1
USA,Gallbladder and biliary tract cancer,2004,82.45834849,1
USA,Gallbladder and biliary tract cancer,2013,30.0,1
USA,Gallbladder and biliary tract cancer,2014,65.0,1
USA,Gallbladder and biliary tract cancer,2015,353.0,1
USA,Gallbladder and biliary tract cancer,2016,230.0,2
USA,Gallbladder and biliary tract cancer,2018,20.0,1
USA,Gallbladder and biliary tract cancer,2020,2407.83672156,5
USA,Gallbladder and biliary tract cancer,2021,120.0,2
USA,Gallbladder and biliary tract cancer,2022,425.0,4
USA,Gallbladder and biliary tract cancer,2023,213.0,3
USA,Gallbladder and biliary tract cancer,2024,568.0,2
USA,Gout,2005,153.0,1
USA,Gout,2010,2269.0,1
USA,Gout,2012,2269.0,1
USA,Gout,2013,149.0,1
USA,Gout,2016,77.0,1
USA,Gout,2017,630.0,1
USA,Gout,2021,695.0,5
USA,Gout,2022,14641.0,1
USA,Gout,2023,55.0,1
USA,HIV/AIDS,2000,1141.0,11
USA,HIV/AIDS,2001,3088.0,13
USA,HIV/AIDS,2002,1084.0,7
USA,HIV/AIDS,2003,2146.0,8
USA,HIV/AIDS,2004,1578.29931411,8
USA,HIV/AIDS,2005,2981.82685743,9
USA,HIV/AIDS,2006,4238.70307228,18
USA,HIV/AIDS,2007,5573.0,28
USA,HIV/AIDS,2008,15416.4014891,44
USA,HIV/AIDS,2009,18561.484048899998,54
USA,HIV/AIDS,2010,22345.856116,63
USA,HIV/AIDS,2011,22121.9107033,71
USA,HIV/AIDS,2012,21462.11031367,68
USA,HIV/AIDS,2013,43724.35805166,107
USA,HIV/AIDS,2014,25162.13569399,78
USA,HIV/AIDS,2015,45756.97123113,82
USA,HIV/AIDS,2016,18288.96114043,55
USA,HIV/AIDS,2017,18826.45351801,72
USA,HIV/AIDS,2018,22427.02050656,73
USA,HIV/AIDS,2019,26535.03196561,80
USA,HIV/AIDS,2020,14967.28804811,69
USA,HIV/AIDS,2021,22277.66901981,61
USA,HIV/AIDS,2022,33351.454292769995,75
USA,HIV/AIDS,2023,14735.41758701,60
USA,HIV/AIDS,2024,16858.0,41
USA,HIV/AIDS and sexually transmitted infections,2000,1141.0,11
USA,HIV/AIDS and sexually transmitted infections,2001,3166.0,14
USA,HIV/AIDS and sexually transmitted infections,2002,1008.0,7
USA,HIV/AIDS and sexually transmitted infections,2003,2146.0,8
USA,HIV/AIDS and sexually transmitted infections,2004,1860.29931411,9
USA,HIV/AIDS and sexually transmitted infections,2005,3093.82685743,10
USA,HIV/AIDS and sexually transmitted infections,2006,5633.70307228,20
USA,HIV/AIDS and sexually transmitted infections,2007,6352.056672,31
USA,HIV/AIDS and sexually transmitted infections,2008,18239.4014891,50
USA,HIV/AIDS and sexually transmitted infections,2009,49317.4840489,61
USA,HIV/AIDS and sexually transmitted infections,2010,26056.856116,70
USA,HIV/AIDS and sexually transmitted infections,2011,25757.9107033,78
USA,HIV/AIDS and sexually transmitted infections,2012,24555.08775457,76
USA,HIV/AIDS and sexually transmitted infections,2013,45576.35805166,112
USA,HIV/AIDS and sexually transmitted infections,2014,31093.13569399,88
USA,HIV/AIDS and sexually transmitted infections,2015,47751.97123113,88
USA,HIV/AIDS and sexually transmitted infections,2016,19807.96114043,60
USA,HIV/AIDS and sexually transmitted infections,2017,21949.45351801,79
USA,HIV/AIDS and sexually transmitted infections,2018,23468.02050656,77
USA,HIV/AIDS and sexually transmitted infections,2019,27281.03196561,82
USA,HIV/AIDS and sexually transmitted infections,2020,15532.28804811,73
USA,HIV/AIDS and sexually transmitted infections,2021,23414.445638,68
USA,HIV/AIDS and sexually transmitted infections,2022,33607.886889329995,77
USA,HIV/AIDS and sexually transmitted infections,2023,14825.41758701,62
USA,HIV/AIDS and sexually transmitted infections,2024,17696.0,44
USA,Headache disorders,2001,504.0,2
USA,Headache disorders,2004,199.6702671,1
USA,Headache disorders,2006,1774.0,3
USA,Headache disorders,2007,2896.0,1
USA,Headache disorders,2008,248.0,1
USA,Headache disorders,2009,500.0,1
USA,Headache disorders,2010,464.0,1
USA,Headache disorders,2011,2915.2741413599997,4
USA,Headache disorders,2012,1026.0,3
USA,Headache disorders,2013,1620.0,2
USA,Headache disorders,2014,84.0,1
USA,Headache disorders,2015,164.0,2
USA,Headache disorders,2016,1088.0,3
USA,Headache disorders,2017,1866.30931138,7
USA,Headache disorders,2018,6759.0,11
USA,Headache disorders,2019,2335.245204,7
USA,Headache disorders,2020,950.0,7
USA,Headache disorders,2021,4375.02625914,10
USA,Headache disorders,2022,6262.0,9
USA,Headache disorders,2023,5499.692702,6
USA,Headache disorders,2024,2865.941852,5
USA,Hodgkin lymphoma,2002,355.0,1
USA,Hodgkin lymphoma,2003,69.0,1
USA,Hodgkin lymphoma,2004,152.0,1
USA,Hodgkin lymphoma,2007,51.0,1
USA,Hodgkin lymphoma,2009,253.0,1
USA,Hodgkin lymphoma,2011,145.467029,1
USA,Hodgkin lymphoma,2013,1226.0,3
USA,Hodgkin lymphoma,2014,708.0,2
USA,Hodgkin lymphoma,2015,894.0,2
USA,Hodgkin lymphoma,2016,716.0,1
USA,Hodgkin lymphoma,2017,239.0,1
USA,Hodgkin lymphoma,2018,733.0,4
USA,Hodgkin lymphoma,2020,64.0,1
USA,Hodgkin lymphoma,2021,171.0,1
USA,Hodgkin lymphoma,2022,730.0,2
USA,Hodgkin lymphoma,2024,1058.0,2
USA,Idiopathic developmental intellectual disability,2004,323.751371,1
USA,Idiopathic developmental intellectual disability,2006,93.32142865,1
USA,Idiopathic developmental intellectual disability,2008,1530.0,7
USA,Idiopathic developmental intellectual disability,2009,1703.36946885,8
USA,Idiopathic developmental intellectual disability,2010,1134.0,8
USA,Idiopathic developmental intellectual disability,2011,3187.0,5
USA,Idiopathic developmental intellectual disability,2012,959.0,9
USA,Idiopathic developmental intellectual disability,2013,1305.49521687,11
USA,Idiopathic developmental intellectual disability,2014,1955.4316423999999,15
USA,Idiopathic developmental intellectual disability,2015,1886.0,9
USA,Idiopathic developmental intellectual disability,2016,626.0,5
USA,Idiopathic developmental intellectual disability,2017,12827.0,9
USA,Idiopathic developmental intellectual disability,2018,645.0,6
USA,Idiopathic developmental intellectual disability,2019,410.93341085,3
USA,Idiopathic developmental intellectual disability,2020,1876.0,7
USA,Idiopathic developmental intellectual disability,2021,1180.93067254,11
USA,Idiopathic developmental intellectual disability,2022,4805.13563758,9
USA,Idiopathic developmental intellectual disability,2023,1462.69168461,10
USA,Idiopathic developmental intellectual disability,2024,6228.0,8
USA,Idiopathic epilepsy,2000,246.0,1
USA,Idiopathic epilepsy,2001,154.0,1
USA,Idiopathic epilepsy,2005,48.0,1
USA,Idiopathic epilepsy,2010,405.0,1
USA,Idiopathic epilepsy,2011,495.0,2
USA,Idiopathic epilepsy,2012,667.0,6
USA,Idiopathic epilepsy,2013,533.0,2
