ISO3,Disease,YEAR,Total_Participants,Total_Studies
NLD,Stroke,2012.0,2948.0,4
NLD,Stroke,2013.0,5056.261250002,7
NLD,Stroke,2014.0,2200.0,5
NLD,Stroke,2015.0,2306.0,5
NLD,Stroke,2016.0,1970.0,6
NLD,Stroke,2017.0,4280.0,6
NLD,Stroke,2018.0,1494.0,3
NLD,Stroke,2019.0,1687.9955162,3
NLD,Stroke,2020.0,1146.0,3
NLD,Stroke,2021.0,4432.0,8
NLD,Stroke,2022.0,4842.0,7
NLD,Stroke,2023.0,3995.81725942,8
NLD,Stroke,2024.0,568.6194270999999,4
NLD,Substance use disorders,2006.0,20.0,1
NLD,Substance use disorders,2008.0,261.0,1
NLD,Substance use disorders,2009.0,763.0,2
NLD,Substance use disorders,2010.0,746.0,3
NLD,Substance use disorders,2011.0,554.0,2
NLD,Substance use disorders,2012.0,4360.0,4
NLD,Substance use disorders,2013.0,1356.85895018,6
NLD,Substance use disorders,2014.0,807.0,3
NLD,Substance use disorders,2015.0,641.0,4
NLD,Substance use disorders,2016.0,131.0,1
NLD,Substance use disorders,2017.0,663.0,3
NLD,Substance use disorders,2018.0,114.0,2
NLD,Substance use disorders,2019.0,250.0,1
NLD,Substance use disorders,2021.0,155.0,1
NLD,Substance use disorders,2022.0,147.0,2
NLD,Substance use disorders,2023.0,80.0,1
NLD,Substance use disorders,2024.0,149.0,1
NLD,Thyroid cancer,2023.0,24.0,1
NLD,"Tracheal, bronchus, and lung cancer",2003.0,240.0,1
NLD,"Tracheal, bronchus, and lung cancer",2005.0,108.0,1
NLD,"Tracheal, bronchus, and lung cancer",2006.0,146.0,1
NLD,"Tracheal, bronchus, and lung cancer",2007.0,52.60464706,1
NLD,"Tracheal, bronchus, and lung cancer",2008.0,351.0,1
NLD,"Tracheal, bronchus, and lung cancer",2009.0,459.2541224,1
NLD,"Tracheal, bronchus, and lung cancer",2010.0,915.0,2
NLD,"Tracheal, bronchus, and lung cancer",2011.0,755.0,1
NLD,"Tracheal, bronchus, and lung cancer",2013.0,15879.0,2
NLD,"Tracheal, bronchus, and lung cancer",2014.0,220.0,1
NLD,"Tracheal, bronchus, and lung cancer",2015.0,936.0,2
NLD,"Tracheal, bronchus, and lung cancer",2016.0,240.0,2
NLD,"Tracheal, bronchus, and lung cancer",2017.0,223.0,1
NLD,"Tracheal, bronchus, and lung cancer",2018.0,1115.0,2
NLD,"Tracheal, bronchus, and lung cancer",2019.0,235.0,1
NLD,"Tracheal, bronchus, and lung cancer",2022.0,670.0,1
NLD,"Tracheal, bronchus, and lung cancer",2023.0,15807.48906637,2
NLD,"Tracheal, bronchus, and lung cancer",2024.0,515.0,1
NLD,Upper digestive system diseases,2007.0,120.0,1
NLD,Upper digestive system diseases,2009.0,1100.2079949,2
NLD,Upper digestive system diseases,2013.0,128.0,1
NLD,Upper digestive system diseases,2021.0,169.0,2
NLD,Upper respiratory infections,2001.0,118.0,1
NLD,Upper respiratory infections,2003.0,156.0,1
NLD,Upper respiratory infections,2004.0,1072.0,3
NLD,Upper respiratory infections,2005.0,107.0,1
NLD,Upper respiratory infections,2008.0,579.0,1
NLD,Upper respiratory infections,2009.0,431.0,1
NLD,Upper respiratory infections,2010.0,258.0,1
NLD,Upper respiratory infections,2011.0,111.0,1
NLD,Upper respiratory infections,2012.0,92.0,1
NLD,Upper respiratory infections,2013.0,459.065270699,3
NLD,Upper respiratory infections,2016.0,71.0,1
NLD,Upper respiratory infections,2018.0,551.0,1
NLD,Upper respiratory infections,2020.0,1119.489510922,3
NLD,Upper respiratory infections,2021.0,836.435090611,6
NLD,Upper respiratory infections,2022.0,1368.436902107,11
NLD,Upper respiratory infections,2023.0,2834.174254862,15
NLD,Upper respiratory infections,2024.0,18360.0,5
NLD,Uterine cancer,2009.0,275.0,1
NLD,Uterine cancer,2010.0,283.0,1
NLD,Uterine cancer,2011.0,279.0,1
NLD,Uterine cancer,2016.0,686.0,1
NLD,Uterine cancer,2019.0,268.88800315000003,2
NLD,Uterine cancer,2023.0,202.0,1
NLD,Uterine cancer,2024.0,316.0,1
NLD,Viral skin diseases,2010.0,250.0,1
NLD,Viral skin diseases,2013.0,250.0,1
NLD,Viral skin diseases,2015.0,415.0,1
NLD,Yellow fever,2008.0,155.0,1
NOR,Alcohol use disorders,2014.0,140.0,1
NOR,Alcohol use disorders,2019.0,40.0,1
NOR,Alcohol use disorders,2021.0,779.0,1
NOR,Alcohol use disorders,2022.0,39.0,1
NOR,Alzheimer's disease and other dementias,2004.0,13.80071176,1
NOR,Alzheimer's disease and other dementias,2010.0,187.0,1
NOR,Alzheimer's disease and other dementias,2011.0,739.0,2
NOR,Alzheimer's disease and other dementias,2012.0,187.0,1
NOR,Alzheimer's disease and other dementias,2013.0,358.0,1
NOR,Alzheimer's disease and other dementias,2014.0,1123.0,4
NOR,Alzheimer's disease and other dementias,2015.0,33.0,1
NOR,Alzheimer's disease and other dementias,2016.0,1065.0,4
NOR,Alzheimer's disease and other dementias,2018.0,268.0,2
NOR,Alzheimer's disease and other dementias,2019.0,19.0,1
NOR,Alzheimer's disease and other dementias,2020.0,4.030519126,1
NOR,Alzheimer's disease and other dementias,2021.0,1523.0,3
NOR,Alzheimer's disease and other dementias,2022.0,1080.0,3
NOR,Alzheimer's disease and other dementias,2023.0,206.0,1
NOR,Alzheimer's disease and other dementias,2024.0,723.0,1
NOR,Anxiety disorders,2007.0,58.0,1
NOR,Anxiety disorders,2010.0,51.0,1
NOR,Anxiety disorders,2012.0,398.0,1
NOR,Anxiety disorders,2013.0,36.0,1
NOR,Anxiety disorders,2014.0,398.0,2
NOR,Anxiety disorders,2015.0,154.0,2
NOR,Anxiety disorders,2016.0,1292.0,3
NOR,Anxiety disorders,2017.0,699.0,3
NOR,Anxiety disorders,2018.0,787.0,3
NOR,Anxiety disorders,2019.0,360.0,3
NOR,Anxiety disorders,2020.0,1642.0,5
NOR,Anxiety disorders,2021.0,873.0,2
NOR,Anxiety disorders,2022.0,1877.0,8
NOR,Anxiety disorders,2023.0,344.0,3
NOR,Anxiety disorders,2024.0,822.0,2
NOR,Appendicitis,2018.0,1.60788426,1
NOR,Asthma,2000.0,199.0,1
NOR,Asthma,2001.0,78.0,1
NOR,Asthma,2006.0,28.081019074,2
NOR,Asthma,2007.0,20.0,1
NOR,Asthma,2013.0,6154.0,1
NOR,Asthma,2015.0,415.0,1
NOR,Atrial fibrillation and flutter,2007.0,0.534224546,1
NOR,Atrial fibrillation and flutter,2013.0,0.739859976,1
NOR,Atrial fibrillation and flutter,2014.0,60.0,1
NOR,Atrial fibrillation and flutter,2015.0,92.0,1
NOR,Atrial fibrillation and flutter,2016.0,60.0,1
NOR,Atrial fibrillation and flutter,2017.0,7.681006111,1
NOR,Atrial fibrillation and flutter,2018.0,991.0,1
NOR,Atrial fibrillation and flutter,2022.0,305.0,2
NOR,Attention-deficit/hyperactivity disorder,2012.0,91.0,1
NOR,Attention-deficit/hyperactivity disorder,2013.0,67.0,1
NOR,Attention-deficit/hyperactivity disorder,2017.0,47.0,1
NOR,Attention-deficit/hyperactivity disorder,2022.0,100.0,1
NOR,Attention-deficit/hyperactivity disorder,2024.0,30.0,1
NOR,Autism spectrum disorders,2013.0,175.0,3
NOR,Autism spectrum disorders,2015.0,126.0,1
NOR,Autism spectrum disorders,2021.0,275.0,2
NOR,Autism spectrum disorders,2022.0,98.0,1
NOR,Autism spectrum disorders,2024.0,98.0,1
NOR,Bacterial skin diseases,2008.0,240.0,1
NOR,Bipolar disorder,2010.0,132.0,1
NOR,Bipolar disorder,2014.0,73.0,1
NOR,Bipolar disorder,2016.0,32.0,1
NOR,Blindness and vision loss,2005.0,1989.0,1
NOR,Blindness and vision loss,2020.0,1026.0,1
NOR,Blindness and vision loss,2022.0,200.0,1
NOR,Blindness and vision loss,2023.0,636.0,1
NOR,Breast cancer,2005.0,15910.0,1
NOR,Breast cancer,2011.0,653.0,2
NOR,Breast cancer,2013.0,188.0,1
NOR,Breast cancer,2014.0,167.0,1
NOR,Breast cancer,2019.0,280.0,3
NOR,Breast cancer,2020.0,208.0,1
NOR,Breast cancer,2021.0,39.0,1
NOR,Breast cancer,2022.0,205.0,2
NOR,Breast cancer,2023.0,113.0,1
NOR,Cardiovascular diseases,2000.0,178.13879537,2
NOR,Cardiovascular diseases,2002.0,242.0,2
NOR,Cardiovascular diseases,2003.0,240.0,1
NOR,Cardiovascular diseases,2004.0,987.0,1
NOR,Cardiovascular diseases,2005.0,1061.0,3
NOR,Cardiovascular diseases,2006.0,805.0,4
NOR,Cardiovascular diseases,2007.0,910.534224546,6
NOR,Cardiovascular diseases,2008.0,17.327548874,2
NOR,Cardiovascular diseases,2009.0,287.735610971,3
NOR,Cardiovascular diseases,2010.0,1891.0,4
NOR,Cardiovascular diseases,2011.0,510.704762923,3
NOR,Cardiovascular diseases,2012.0,1417.0,5
NOR,Cardiovascular diseases,2013.0,2686.739859976,6
NOR,Cardiovascular diseases,2014.0,2631.0,7
NOR,Cardiovascular diseases,2015.0,17468.0,5
NOR,Cardiovascular diseases,2016.0,2060.0,7
NOR,Cardiovascular diseases,2017.0,1375.178583081,9
NOR,Cardiovascular diseases,2018.0,1188.0,3
NOR,Cardiovascular diseases,2019.0,1717.0,7
NOR,Cardiovascular diseases,2020.0,555.030519126,3
NOR,Cardiovascular diseases,2021.0,10158.0,12
NOR,Cardiovascular diseases,2022.0,2349.930442473,8
NOR,Cardiovascular diseases,2023.0,1103.0,6
NOR,Cardiovascular diseases,2024.0,71.38363735,1
NOR,Chronic kidney disease,2003.0,14.282676442,1
NOR,Chronic kidney disease,2012.0,20.73508428,1
NOR,Chronic kidney disease,2014.0,62.65729474,1
NOR,Chronic kidney disease,2018.0,76.0,1
NOR,Chronic kidney disease,2019.0,132.0,1
NOR,Chronic obstructive pulmonary disease,2002.0,62.0,1
NOR,Chronic obstructive pulmonary disease,2006.0,71.0,1
NOR,Chronic obstructive pulmonary disease,2007.0,58.0,1
NOR,Chronic obstructive pulmonary disease,2010.0,51.0,1
NOR,Chronic obstructive pulmonary disease,2013.0,14.0,1
NOR,Chronic obstructive pulmonary disease,2015.0,599.0,2
NOR,Chronic obstructive pulmonary disease,2016.0,500.0,1
NOR,Chronic obstructive pulmonary disease,2017.0,500.0,1
NOR,Chronic obstructive pulmonary disease,2018.0,182.0,1
NOR,Chronic obstructive pulmonary disease,2019.0,38.0,1
NOR,Chronic obstructive pulmonary disease,2023.0,211.0,1
NOR,Chronic respiratory diseases,2000.0,199.0,1
NOR,Chronic respiratory diseases,2001.0,78.0,1
NOR,Chronic respiratory diseases,2002.0,204.0,2
NOR,Chronic respiratory diseases,2006.0,173.08101907399998,4
NOR,Chronic respiratory diseases,2007.0,78.0,2
NOR,Chronic respiratory diseases,2009.0,176.0,1
NOR,Chronic respiratory diseases,2010.0,99.0,2
NOR,Chronic respiratory diseases,2012.0,13.78343427,1
NOR,Chronic respiratory diseases,2013.0,6168.0,2
NOR,Chronic respiratory diseases,2015.0,1014.0,3
NOR,Chronic respiratory diseases,2016.0,500.0,1
NOR,Chronic respiratory diseases,2017.0,1028.0,3
NOR,Chronic respiratory diseases,2018.0,182.0,1
NOR,Chronic respiratory diseases,2019.0,98.0,2
NOR,Chronic respiratory diseases,2021.0,669.0,3
NOR,Chronic respiratory diseases,2022.0,1103.0,3
NOR,Chronic respiratory diseases,2023.0,568.0,2
NOR,Chronic respiratory diseases,2024.0,475.0,2
NOR,Cirrhosis and other chronic liver diseases,2007.0,90.0,1
NOR,Cirrhosis and other chronic liver diseases,2010.0,61.0,1
NOR,Cirrhosis and other chronic liver diseases,2013.0,2561.0,2
NOR,Cirrhosis and other chronic liver diseases,2014.0,633.0,1
NOR,Cirrhosis and other chronic liver diseases,2015.0,92.0,1
NOR,Cirrhosis and other chronic liver diseases,2016.0,1038.0,2
NOR,Cirrhosis and other chronic liver diseases,2017.0,268.0,2
NOR,Cirrhosis and other chronic liver diseases,2019.0,260.0,2
NOR,Cirrhosis and other chronic liver diseases,2021.0,281.0,2
NOR,Cirrhosis and other chronic liver diseases,2022.0,1952.202398084,2
NOR,Cirrhosis and other chronic liver diseases,2023.0,556.0,2
NOR,Colon and rectum cancer,2002.0,240.0,1
NOR,Colon and rectum cancer,2004.0,232.0,1
NOR,Colon and rectum cancer,2008.0,13130.0,2
NOR,Colon and rectum cancer,2009.0,557.0,1
NOR,Colon and rectum cancer,2013.0,14.0,1
NOR,Colon and rectum cancer,2014.0,110.0,1
NOR,Colon and rectum cancer,2015.0,245.466590275,3
NOR,Colon and rectum cancer,2016.0,2398.24581612,5
NOR,Colon and rectum cancer,2017.0,500.0,1
NOR,Colon and rectum cancer,2018.0,986.0,1
NOR,Colon and rectum cancer,2019.0,280.0,1
NOR,Colon and rectum cancer,2020.0,10.0,1
NOR,Colon and rectum cancer,2023.0,678.0,3
NOR,Colon and rectum cancer,2024.0,357.0,2
NOR,Conduct disorder,2003.0,228.0,1
NOR,Conduct disorder,2005.0,144.0,1
NOR,Conduct disorder,2006.0,1693.0,2
NOR,Conduct disorder,2012.0,75.0,1
NOR,Conduct disorder,2014.0,1618.0,3
NOR,Conduct disorder,2015.0,119.0,1
NOR,Conduct disorder,2016.0,535.0,5
NOR,Conduct disorder,2017.0,53.0,1
NOR,Conduct disorder,2018.0,296.0,2
NOR,Conduct disorder,2019.0,429.0,2
NOR,Conduct disorder,2020.0,246.0,2
NOR,Conduct disorder,2021.0,166.0,1
NOR,Conduct disorder,2023.0,164.0,1
NOR,Conduct disorder,2024.0,217.0,2
NOR,Decubitus ulcer,2024.0,56.0,1
NOR,Depressive disorders,2007.0,116.0,1
NOR,Depressive disorders,2008.0,882.0,1
NOR,Depressive disorders,2010.0,443.0,2
NOR,Depressive disorders,2011.0,452.0,1
NOR,Depressive disorders,2012.0,2260.0,3
NOR,Depressive disorders,2014.0,712.310027042,4
NOR,Depressive disorders,2015.0,1750.0,2
NOR,Depressive disorders,2016.0,2584.0,3
NOR,Depressive disorders,2017.0,572.0,1
NOR,Depressive disorders,2018.0,1846.0,3
NOR,Depressive disorders,2019.0,926.0,5
NOR,Depressive disorders,2020.0,2314.0,3
NOR,Depressive disorders,2021.0,138.0,1
NOR,Depressive disorders,2022.0,2452.0,5
NOR,Depressive disorders,2023.0,164.0,1
NOR,Depressive disorders,2024.0,1774.0,3
NOR,Dermatitis,2010.0,53.0,1
NOR,Dermatitis,2012.0,92.0,1
NOR,Dermatitis,2013.0,12308.0,1
NOR,Dermatitis,2015.0,938.0,2
NOR,Dermatitis,2024.0,456.0,1
NOR,Diabetes and kidney diseases,2003.0,7.141338221,1
NOR,Diabetes and kidney diseases,2006.0,12.95279155,1
NOR,Diabetes and kidney diseases,2008.0,9.382376125,1
NOR,Diabetes and kidney diseases,2011.0,358.0,2
NOR,Diabetes and kidney diseases,2012.0,1122.73508428,3
NOR,Diabetes and kidney diseases,2013.0,3018.341974333,7
NOR,Diabetes and kidney diseases,2014.0,1017.65729474,3
NOR,Diabetes and kidney diseases,2015.0,17270.0,5
NOR,Diabetes and kidney diseases,2016.0,137.0,1
NOR,Diabetes and kidney diseases,2017.0,446.0,3
NOR,Diabetes and kidney diseases,2018.0,76.0,1
NOR,Diabetes and kidney diseases,2019.0,414.0,5
NOR,Diabetes and kidney diseases,2020.0,182.0,1
NOR,Diabetes and kidney diseases,2021.0,326.28004481,4
NOR,Diabetes and kidney diseases,2022.0,5.121500991,1
NOR,Diabetes and kidney diseases,2023.0,46.3351241,1
NOR,Diabetes and kidney diseases,2024.0,213.38363735000001,2
NOR,Diabetes mellitus,2003.0,7.141338221,1
NOR,Diabetes mellitus,2006.0,12.95279155,1
NOR,Diabetes mellitus,2008.0,9.382376125,1
NOR,Diabetes mellitus,2011.0,358.0,2
NOR,Diabetes mellitus,2012.0,1102.0,2
NOR,Diabetes mellitus,2013.0,3058.341974333,7
NOR,Diabetes mellitus,2014.0,955.0,2
NOR,Diabetes mellitus,2015.0,17300.0,5
NOR,Diabetes mellitus,2016.0,137.0,1
NOR,Diabetes mellitus,2017.0,624.0,3
NOR,Diabetes mellitus,2019.0,338.0,4
NOR,Diabetes mellitus,2020.0,364.0,1
NOR,Diabetes mellitus,2021.0,406.28004481,4
NOR,Diabetes mellitus,2022.0,5.121500991,1
NOR,Diabetes mellitus,2023.0,92.6702482,1
NOR,Diabetes mellitus,2024.0,213.38363735000001,2
NOR,Dietary iron deficiency,2009.0,8.735610971,1
NOR,Dietary iron deficiency,2016.0,251.0,1
NOR,Digestive diseases,2001.0,97.0,1
NOR,Digestive diseases,2004.0,13.80071176,1
NOR,Digestive diseases,2007.0,90.0,1
NOR,Digestive diseases,2008.0,120.0,1
NOR,Digestive diseases,2010.0,61.0,1
NOR,Digestive diseases,2011.0,378.0,1
NOR,Digestive diseases,2013.0,2575.0,3
NOR,Digestive diseases,2014.0,640.655013521,2
NOR,Digestive diseases,2015.0,1014.0,4
NOR,Digestive diseases,2016.0,1538.0,3
NOR,Digestive diseases,2017.0,1169.0,4
NOR,Digestive diseases,2018.0,1.60788426,1
NOR,Digestive diseases,2019.0,726.0,4
NOR,Digestive diseases,2020.0,255.0,2
NOR,Digestive diseases,2021.0,289.110235816,3
NOR,Digestive diseases,2022.0,2220.202398084,3
NOR,Digestive diseases,2023.0,556.0,2
NOR,Digestive diseases,2024.0,102.0,1
NOR,Drug use disorders,2010.0,862.0,1
NOR,Drug use disorders,2014.0,280.0,1
NOR,Drug use disorders,2016.0,360.0,1
NOR,Drug use disorders,2017.0,464.0,1
NOR,Drug use disorders,2019.0,318.0,1
NOR,Drug use disorders,2023.0,286.0,1
NOR,Drug use disorders,2024.0,578.0,1
NOR,Eating disorders,2005.0,183.0,1
NOR,Eating disorders,2018.0,248.0,1
NOR,Eating disorders,2023.0,302.0,1
NOR,Eating disorders,2024.0,130.0,1
NOR,HIV/AIDS,2000.0,22.0,1
NOR,HIV/AIDS,2011.0,31.0,1
NOR,HIV/AIDS,2017.0,56.0,1
NOR,HIV/AIDS,2023.0,6.266355978,1
NOR,HIV/AIDS and sexually transmitted infections,2000.0,22.0,1
NOR,HIV/AIDS and sexually transmitted infections,2011.0,31.0,1
NOR,HIV/AIDS and sexually transmitted infections,2017.0,56.0,1
NOR,HIV/AIDS and sexually transmitted infections,2023.0,6.266355978,1
NOR,Headache disorders,2015.0,180.0,1
NOR,Headache disorders,2017.0,348.0,2
NOR,Headache disorders,2019.0,528.0,1
NOR,Idiopathic developmental intellectual disability,2004.0,13.80071176,1
NOR,Idiopathic developmental intellectual disability,2023.0,20.0,1
NOR,Idiopathic epilepsy,2000.0,34.0,1
NOR,Idiopathic epilepsy,2005.0,484.0,1
NOR,Idiopathic epilepsy,2008.0,160.0,1
NOR,Idiopathic epilepsy,2009.0,108.0,1
NOR,Inflammatory bowel disease,2018.0,1.60788426,1
NOR,Inflammatory bowel disease,2019.0,438.0,1
NOR,"Inguinal, femoral, and abdominal hernia",2008.0,120.0,1
NOR,Ischemic heart disease,2000.0,178.13879537,2
NOR,Ischemic heart disease,2002.0,100.0,1
NOR,Ischemic heart disease,2003.0,240.0,1
NOR,Ischemic heart disease,2004.0,987.0,1
NOR,Ischemic heart disease,2006.0,474.0,2
NOR,Ischemic heart disease,2007.0,646.0,3
NOR,Ischemic heart disease,2010.0,266.0,1
NOR,Ischemic heart disease,2011.0,80.0,1
NOR,Ischemic heart disease,2012.0,952.0,1
NOR,Ischemic heart disease,2013.0,2622.0,3
NOR,Ischemic heart disease,2014.0,1311.0,4
NOR,Ischemic heart disease,2015.0,938.0,2
NOR,Ischemic heart disease,2016.0,1438.0,4
NOR,Ischemic heart disease,2017.0,269.49757697,3
NOR,Ischemic heart disease,2018.0,121.0,1
NOR,Ischemic heart disease,2019.0,1023.0,4
NOR,Ischemic heart disease,2020.0,229.0,1
NOR,Ischemic heart disease,2021.0,9759.0,6
NOR,Ischemic heart disease,2022.0,2028.3238990749999,4
NOR,Ischemic heart disease,2023.0,853.0,4
NOR,Leukemia,2009.0,237.938321,1
NOR,Leukemia,2010.0,145.0,1
NOR,Leukemia,2017.0,322.0,1
NOR,Liver cancer,2015.0,245.0,2
NOR,Liver cancer,2019.0,280.0,1
NOR,Liver cancer,2020.0,10.0,1
NOR,Low back pain,2007.0,301.0,1
NOR,Low back pain,2011.0,1034.0,3
NOR,Low back pain,2012.0,855.0,1
NOR,Low back pain,2013.0,471.0,2
NOR,Low back pain,2015.0,885.0,1
NOR,Low back pain,2016.0,58.0,1
NOR,Low back pain,2017.0,625.0,2
NOR,Low back pain,2018.0,878.0,2
NOR,Low back pain,2019.0,997.0,3
NOR,Low back pain,2020.0,545.0,3
NOR,Low back pain,2022.0,608.0,2
NOR,Low back pain,2023.0,294.0,1
NOR,Low back pain,2024.0,267.0,1
NOR,Lower extremity peripheral arterial disease,2007.0,56.0,1
NOR,Lower extremity peripheral arterial disease,2013.0,50.0,1
NOR,Lower extremity peripheral arterial disease,2017.0,29.0,1
NOR,Lower extremity peripheral arterial disease,2021.0,133.0,2
NOR,Lower respiratory infections,2004.0,60.0,1
NOR,Lower respiratory infections,2021.0,729.0,4
NOR,Lower respiratory infections,2022.0,1103.0,3
NOR,Lower respiratory infections,2023.0,460.0,2
NOR,Lower respiratory infections,2024.0,1372.0,4
NOR,Maternal and neonatal disorders,2000.0,162.0,1
NOR,Maternal and neonatal disorders,2001.0,97.0,1
NOR,Maternal and neonatal disorders,2004.0,227.7712512,1
NOR,Maternal and neonatal disorders,2006.0,257.0,1
NOR,Maternal and neonatal disorders,2007.0,591.0,2
NOR,Maternal and neonatal disorders,2008.0,17.327548874,2
NOR,Maternal and neonatal disorders,2010.0,1528.0,1
NOR,Maternal and neonatal disorders,2011.0,1306.0,5
NOR,Maternal and neonatal disorders,2012.0,855.0,1
NOR,Maternal and neonatal disorders,2013.0,678.0,1
NOR,Maternal and neonatal disorders,2014.0,174.0,1
NOR,Maternal and neonatal disorders,2015.0,16523.0,3
NOR,Maternal and neonatal disorders,2016.0,312.0,1
NOR,Maternal and neonatal disorders,2017.0,936.0,3
NOR,Maternal and neonatal disorders,2018.0,1623.0,3
NOR,Maternal and neonatal disorders,2019.0,2000.0,5
NOR,Maternal and neonatal disorders,2020.0,799.0,3
NOR,Maternal and neonatal disorders,2021.0,1406.0,5
NOR,Maternal and neonatal disorders,2022.0,1609.0,5
NOR,Maternal and neonatal disorders,2023.0,2331.0,5
NOR,Maternal and neonatal disorders,2024.0,1790.0,4
NOR,Maternal disorders,2000.0,324.0,1
NOR,Maternal disorders,2001.0,194.0,1
NOR,Maternal disorders,2004.0,455.5425024,1
NOR,Maternal disorders,2007.0,1182.0,2
NOR,Maternal disorders,2011.0,1538.0,3
NOR,Maternal disorders,2012.0,1710.0,1
NOR,Maternal disorders,2014.0,348.0,1
NOR,Maternal disorders,2015.0,308.0,1
NOR,Maternal disorders,2016.0,624.0,1
NOR,Maternal disorders,2017.0,1672.0,2
NOR,Maternal disorders,2018.0,3080.0,2
NOR,Maternal disorders,2019.0,4000.0,5
NOR,Maternal disorders,2020.0,1238.0,2
NOR,Maternal disorders,2021.0,2105.0,4
NOR,Maternal disorders,2022.0,2115.0,5
NOR,Maternal disorders,2023.0,4618.0,5
NOR,Maternal disorders,2024.0,4055.0,4
NOR,Mental disorders,2003.0,228.0,1
NOR,Mental disorders,2004.0,13.80071176,1
NOR,Mental disorders,2005.0,327.0,2
NOR,Mental disorders,2006.0,1843.0,3
NOR,Mental disorders,2007.0,463.0,2
NOR,Mental disorders,2008.0,441.0,1
NOR,Mental disorders,2010.0,328.0,3
NOR,Mental disorders,2011.0,226.0,1
NOR,Mental disorders,2012.0,2244.0,8
NOR,Mental disorders,2013.0,466.0,6
NOR,Mental disorders,2014.0,2483.655013521,10
NOR,Mental disorders,2015.0,1326.0,7
NOR,Mental disorders,2016.0,2364.0,12
NOR,Mental disorders,2017.0,839.0,6
NOR,Mental disorders,2018.0,1599.0,8
NOR,Mental disorders,2019.0,983.0,8
NOR,Mental disorders,2020.0,2286.0,9
NOR,Mental disorders,2021.0,2246.0,9
NOR,Mental disorders,2022.0,2492.0,14
NOR,Mental disorders,2023.0,693.0,7
NOR,Mental disorders,2024.0,1578.0,9
NOR,Multiple myeloma,2010.0,330.34610778,2
NOR,Multiple sclerosis,2011.0,71.0,1
NOR,Multiple sclerosis,2019.0,80.0,1
NOR,Multiple sclerosis,2021.0,88.0,1
NOR,Multiple sclerosis,2022.0,34.0,1
NOR,Musculoskeletal disorders,2006.0,330.0,1
NOR,Musculoskeletal disorders,2007.0,301.0,1
NOR,Musculoskeletal disorders,2008.0,5375.0,2
NOR,Musculoskeletal disorders,2009.0,210.0,2
NOR,Musculoskeletal disorders,2010.0,509.0,2
NOR,Musculoskeletal disorders,2011.0,1212.0,5
NOR,Musculoskeletal disorders,2012.0,1553.0,5
NOR,Musculoskeletal disorders,2013.0,966.0,4
NOR,Musculoskeletal disorders,2014.0,462.0,2
NOR,Musculoskeletal disorders,2015.0,1252.0,4
NOR,Musculoskeletal disorders,2016.0,1232.0,8
NOR,Musculoskeletal disorders,2017.0,1023.0,4
NOR,Musculoskeletal disorders,2018.0,1138.0,5
NOR,Musculoskeletal disorders,2019.0,2689.0,8
NOR,Musculoskeletal disorders,2020.0,1219.0,6
NOR,Musculoskeletal disorders,2021.0,1325.0,6
NOR,Musculoskeletal disorders,2022.0,1068.0,4
NOR,Musculoskeletal disorders,2023.0,863.0,5
NOR,Musculoskeletal disorders,2024.0,821.0,3
NOR,Neck pain,2015.0,885.0,1
NOR,Neck pain,2016.0,128.0,1
NOR,Neck pain,2017.0,465.0,1
NOR,Neck pain,2022.0,437.0,1
NOR,Neck pain,2024.0,267.0,1
NOR,Neglected tropical diseases and malaria,2016.0,54.23278453,1
NOR,Neglected tropical diseases and malaria,2017.0,188.0,1
NOR,Neglected tropical diseases and malaria,2018.0,188.0,1
NOR,Neglected tropical diseases and malaria,2024.0,90.0,1
NOR,Neonatal disorders,2006.0,514.0,1
NOR,Neonatal disorders,2008.0,34.655097748,2
NOR,Neonatal disorders,2010.0,3056.0,1
NOR,Neonatal disorders,2011.0,1074.0,2
NOR,Neonatal disorders,2013.0,1356.0,1
NOR,Neonatal disorders,2015.0,32738.0,2
NOR,Neonatal disorders,2017.0,200.0,1
NOR,Neonatal disorders,2018.0,166.0,1
NOR,Neonatal disorders,2020.0,360.0,1
NOR,Neonatal disorders,2021.0,1376.0,4
NOR,Neonatal disorders,2022.0,2206.0,3
NOR,Neonatal disorders,2023.0,714.0,1
NOR,Neonatal disorders,2024.0,950.0,2
NOR,Neoplasms,2002.0,420.0,2
NOR,Neoplasms,2004.0,336.0,2
NOR,Neoplasms,2005.0,15910.0,1
NOR,Neoplasms,2008.0,13839.0,3
NOR,Neoplasms,2009.0,1769.9691605,5
NOR,Neoplasms,2010.0,542.95370919,5
NOR,Neoplasms,2011.0,945.0,4
NOR,Neoplasms,2012.0,1576.0,3
NOR,Neoplasms,2013.0,393.0,3
NOR,Neoplasms,2014.0,804.0,3
NOR,Neoplasms,2015.0,1247.466590275,5
NOR,Neoplasms,2016.0,2398.24581612,5
NOR,Neoplasms,2017.0,1540.0,4
NOR,Neoplasms,2018.0,1127.9741105,3
NOR,Neoplasms,2019.0,898.0,6
NOR,Neoplasms,2020.0,238.9741105,3
NOR,Neoplasms,2021.0,127.0,2
NOR,Neoplasms,2022.0,210.992317543,3
NOR,Neoplasms,2023.0,1496.890271964,7
NOR,Neoplasms,2024.0,1553.0,5
NOR,Neurological disorders,2000.0,34.0,1
NOR,Neurological disorders,2002.0,240.0,1
NOR,Neurological disorders,2004.0,13.80071176,1
NOR,Neurological disorders,2005.0,484.0,1
