PMID,ISO3
32948472,USA
31375609,CHN
38191377,IRN
34521374,GBR
34521374,TZA
34521374,USA
29802791,AUS
29802791,NZL
26657066,NOR
27181367,AUS
27181367,USA
34521398,IRN
34521400,IRN
25608520,SWE
34521417,JPN
33472855,BRA
33472855,USA
38191449,IRN
28229980,CHN
31375713,USA
35045735,AUS
36094318,ESP
36094318,USA
37667200,GBR
37667200,NLD
31375753,MYS
33472913,GBR
33472913,USA
35045813,IRN
37142971,CHN
15647189,GBR
29802965,USA
35045852,GBR
35045859,BGD
35045859,DEU
35045859,USA
31900134,IND
35045869,DEU
31900172,GBR
31900172,LAO
31900172,NLD
31900172,THA
31900193,UGA
31900193,USA
36094502,USA
16171591,NLD
28754504,USA
25084499,USA
35045989,CAN
35570288,CHN
35570288,SGP
31900273,CHN
31900273,GBR
31900273,NZL
31900273,USA
31900274,AUS
31900274,CAN
31900274,USA
31900274,VNM
30851727,NOR
22463125,USA
23511705,USA
35570329,CHN
38191795,GBR
38191795,NOR
36094645,USA
27181755,JPN
38191831,TUR
31376153,DEU
31376153,USA
18793245,NOR
32949031,USA
35046189,TUR
19841844,CHE
36094783,KOR
31900486,BEL
31900486,CHE
31900486,MWI
31900486,TZA
31900486,USA
31900486,ZAF
31900486,ZMB
37143383,JPN
15647576,USA
37143398,CHN
37143398,USA
34521963,BRA
32949103,BEL
32949103,DEU
32949103,NLD
32949103,SWZ
32949103,USA
32949103,ZAF
24560541,USA
24560541,ZAF
38192064,TZA
27182031,DNK
27182031,JPN
27182042,DNK
27182042,JPN
18793446,AUS
35046397,IND
20890622,FIN
26657793,GBR
32425006,CHN
26657844,AUS
34522175,CHN
34522175,TWN
32949315,USA
29803589,DEU
29803589,GBR
29803589,GRC
29803589,JPN
29803589,USA
36095045,AUS
36095045,USA
35046508,USA
22463614,USA
17220745,USA
31900813,USA
26657945,USA
29803703,CAN
29803703,USA
22463698,KOR
36095195,DEU
36095195,USA
35046640,CHN
21415156,USA
23512329,CHN
22988042,USA
21939510,POL
26658133,USA
21939591,GBR
21939611,USA
21939612,USA
30852528,GBR
25085406,USA
25085447,GBR
29804059,AUS
29804059,USA
18794019,USA
36619818,JPN
31901229,CHN
21939829,USA
22988422,CHN
28231311,USA
19318433,USA
19318434,USA
17221296,USA
32949986,USA
11454179,DEU
22464260,USA
24561419,USA
37668619,AUS
37668619,KOR
37668620,USA
32950072,AUS
28755774,USA
24561494,AUS
21415778,TWN
26134388,DNK
26134388,FRA
26134388,SWE
14600055,USA
25085836,USA
36620250,CHN
31901705,CHE
31901705,CZE
31901705,DEU
31901705,ESP
31901705,FRA
31901705,GRC
31901705,HUN
31901705,ITA
31901705,NLD
31901705,USA
27707440,IRL
18794556,USA
26658902,GBR
26658902,NLD
37144665,BEL
37144665,NLD
29804638,USA
33998949,USA
38193250,NOR
28231827,ESP
27707561,ESP
29280434,GBR
37669055,USA
27183299,USA
26659070,DNK
26659070,USA
28231946,ARG
28231946,CAN
28231946,CHL
28231946,COL
28231946,ESP
28231946,GTM
28231946,USA
27707723,GBR
27707723,NLD
27707723,USA
32426316,BRA
36096333,USA
26134881,USA
38193521,JPN
38193521,TWN
21940595,IND
21940599,USA
27707818,CHE
30853549,CHN
37145013,IRQ
27707836,CAN
27707836,GBR
31377868,HUN
32950737,CAN
32950737,PER
32950737,USA
21940765,USA
33475138,CHN
33475138,USA
37145174,EGY
18270808,USA
24037998,NLD
35572351,USA
34523807,USA
33999539,FRA
33999544,USA
28232410,NLD
27183837,TZA
27183837,USA
36096771,IRN
28232467,DEU
34523948,CHN
26135348,AUS
26135348,SWE
26135351,GBR
36096824,NLD
32426812,NER
32426812,USA
36096832,CHN
36096842,IRN
38193996,DEU
38193996,GBR
32951157,BEL
32951157,USA
35048310,USA
28756871,USA
28232599,USA
36096929,KOR
28756902,ESP
28756902,USA
32951215,CHN
32951215,USA
15649728,SWE
32426949,MWI
32426949,USA
34524102,AUS
38194118,ESP
38194118,FRA
36621267,USA
31378394,GBR
31378394,IND
31378394,USA
37669853,CHE
37669853,GBR
36097005,FRA
34524145,CIV
34524145,FRA
23514100,GBR
34524150,AUS
34524150,GBR
26135553,USA
32951301,IRN
36097029,AUT
38194207,GBR
33999920,BRA
32951360,USA
33999936,ESP
33999936,PRT
36621376,ITA
22465608,ESP
35572838,CHN
32427113,GBR
33475701,USA
20368505,USA
33475710,CHN
33475710,USA
14601352,GBR
26135689,GBR
31902864,JPN
26135706,FRA
17222848,IND
27184343,USA
34524395,USA
38194421,USA
38194432,USA
36621595,USA
30854443,USA
32951632,AUS
32951632,BRA
32951632,CHN
32951632,ESP
32951632,USA
29281628,GBR
34000236,DEU
34000240,GBR
34000245,AUS
34000245,BEL
34000245,CAN
34000245,CHE
34000245,DEU
34000245,FRA
34000245,GBR
34000245,ITA
34000245,NLD
34000245,USA
36097401,CHN
33475984,IRN
29805981,BRA
18795985,USA
34524631,USA
24038913,USA
29806081,GBR
31378952,ITA
36097559,CHN
38194759,DEU
37670475,IRN
36097638,CHN
18271887,USA
18796184,USA
38194841,AUS
38194841,GBR
20369059,ITA
25611944,USA
32427723,CHE
18796263,GBR
30854916,AUS
34525006,KEN
34525006,USA
25087835,USA
36622200,AUS
36622200,GBR
36622200,NLD
29282203,USA
32427934,CAN
32952230,COL
32952230,USA
30855082,USA
36622252,MWI
36622252,USA
26136525,USA
29282259,GBR
29282267,AUS
24039409,ESP
26136584,MEX
26136584,USA
26136585,DEU
26136585,ESP
26136585,FIN
26136585,USA
26136593,ESP
26136593,GTM
31903773,AUS
31903773,NLD
35049505,ESP
34000940,USA
34001020,DEU
37146754,AUS
37146754,CHE
37146754,CHL
37146754,DEU
37146754,ESP
37146754,GRC
37146754,JPN
37146754,KOR
37146754,NLD
37146754,POL
37146754,ROU
37146754,USA
36622480,USA
29282470,BRA
29282470,DEU
29282470,USA
34001096,CHN
34001096,USA
35049677,CHN
35574009,CHN
25088285,USA
27709734,GBR
36098361,CHN
22991208,GBR
19321268,USA
36622877,DEU
18272842,USA
21418585,KOR
36098670,DEU
36098670,ISR
36098670,USA
27710100,GBR
31904404,CHN
31904404,NLD
37147320,CHN
37147320,GBR
37147320,USA
26137324,USA
19321581,SWE
23515902,USA
37147394,GBR
34525972,CAN
33477404,MYS
25613115,CHN
25613115,USA
35050303,AUS
35050303,CAN
35050303,DEU
35050303,ESP
35050303,NOR
35050303,USA
33477443,NLD
34526033,GBR
34526033,IRN
26661717,USA
35050348,USA
35050357,USA
36623230,USA
26137475,BEL
26137475,CHE
37671811,AUS
37671811,USA
20370312,USA
32953229,DEU
32953229,ESP
32953229,ISR
32953229,ITA
32953229,USA
36623247,USA
34526101,CHN
34526104,IND
34001889,DNK
34001889,GBR
34001889,ISL
34001889,USA
37147630,IRN
37147643,USA
21943294,CHE
32429069,USA
21943315,USA
21943365,COL
29283401,IDN
29283401,MYS
33477722,MEX
34526307,USA
34526321,CHE
34526321,GBR
34526321,MWI
34526321,USA
36623484,ETH
36623484,USA
36623486,BFA
36623486,USA
24564877,CAN
25613468,GBR
37672117,AFG
37672117,AUS
37672117,USA
28234969,GBR
28234969,TZA
35575051,BGD
35575051,CHE
35575051,KOR
35575051,USA
29283597,USA
26662208,ISR
26662208,USA
34002252,JPN
37672268,BRA
37672268,CAN
37672268,DNK
37672268,GBR
37672268,USA
37672269,GBR
37672269,TWN
36623698,CHN
29283670,USA
36099420,AUS
36099420,FIN
36099420,USA
22992267,JPN
30332312,USA
25613747,AUS
25613747,DEU
22992309,AUS
31905228,USA
36623822,USA
20370912,USA
22992358,USA
34526698,USA
23516656,CHN
35575293,USA
22992417,AUS
27711048,CHE
27711048,USA
37672548,AFG
37672548,AUS
37672548,ETH
37672548,GBR
37672548,IDN
37672548,THA
37672548,VNM
31905383,AUS
31905383,BEL
31905383,CAN
31905383,DEU
31905383,ESP
31905383,FRA
31905383,GBR
31905383,USA
36099688,DEU
36099688,USA
33478260,USA
35051142,CHN
35575453,AUT
31381152,JPN
37672605,CAN
32429733,RUS
32429737,USA
35051209,USA
33478397,THA
24041219,BRA
24041231,USA
35051281,FIN
35051281,GBR
35051281,SAU
35051281,SWE
36624154,CHN
36099876,JPN
24041259,GBR
35575603,USA
35575611,USA
31905615,JPN
33478482,AUS
33478482,USA
18274167,IRN
24041337,GBR
33478529,MYS
33478529,NGA
24041351,USA
26662809,GBR
32429977,IRN
38197148,GBR
37148578,USA
33478570,CHN
18274222,USA
35575732,AUT
28235809,CHN
28235809,JPN
28235809,KOR
28235809,USA
16177201,USA
26138674,DEU
36624440,CHN
36624440,FIN
30333004,NLD
29284438,GBR
29284438,SWE
31905885,ITA
29284448,AUS
29284448,GBR
29284448,NLD
27187300,CHE
25090173,USA
28760205,DEU
28760205,DNK
28760205,GBR
28760205,GRC
37673107,IRL
37673107,USA
36100263,CAN
28235970,AUS
28235970,CAN
28235970,NZL
34003138,IRN
32954593,DEU
32954593,DNK
32954593,JPN
32954593,KOR
32954593,NLD
32954593,TWN
32954593,USA
27187435,CHN
22468861,IND
25614600,CAN
24041748,USA
34003226,JPN
28760384,BEL
28760384,USA
33478976,IND
34003273,CAN
21944667,USA
29284715,AUS
30333302,GBR
29809024,USA
33479040,GBR
33479040,MWI
35051939,DEU
35051949,FIN
38197702,USA
33479111,AUS
33479111,GBR
33479111,SGP
37673423,BEL
37673423,COD
37673423,NLD
24566233,USA
32430557,AUS
32430557,USA
26139153,CAN
26139153,IND
26139153,USA
27187773,GBR
27187773,MWI
36100672,JPN
37149257,NLD
37149257,NOR
37149257,SWE
18274908,USA
36625005,DEU
36625005,ESP
36625005,JPN
36625005,NLD
36625005,POL
36625005,USA
28236467,GBR
28760787,GBR
28236511,USA
34003685,CHN
35576560,JPN
37149443,GBR
37149443,IND
37149443,USA
37149443,ZAF
34003726,USA
36100890,CMR
36100890,DEU
26663712,JPN
26663712,USA
34528074,GBR
34528074,JPN
36625227,USA
38198141,USA
32955293,USA
31247017,JPN
31906754,TUR
30858203,USA
34003937,USA
37149709,FIN
37149709,SAU
31906840,THA
31382569,POL
37674032,GBR
34528335,NLD
31906903,AUS
36625501,BEL
36625501,NLD
33479775,CYP
33479775,ISR
33479775,MDA
33479775,ROU
33479775,USA
36625510,USA
31906925,CHE
31906925,TZA
37674112,CHN
31906948,BEL
31906948,BFA
31906948,GMB
31906948,NLD
32431251,NLD
17226908,THA
37674146,IRN
32431275,GBR
32431275,IDN
32431275,USA
29285549,AUS
29285549,USA
32431283,USA
25091284,NLD
26664151,EGY
26664151,JPN
34004189,USA
37149930,CHN
23518443,NLD
31907054,GBR
31907054,ITA
33479925,USA
22469884,CHN
27712774,BEL
27712774,CAN
27712774,EST
27712774,NLD
27712774,NOR
27712774,SWE
37149961,NLD
31907104,GBR
31907104,KOR
22994224,USA
19324253,KOR
31382934,ESP
35577281,USA
34004422,USA
35577391,FIN
35577391,FRA
36625982,CHN
38198859,CHE
38198859,DEU
38198859,ESP
38198859,FRA
38198859,USA
25091662,IND
25091663,FRA
25091663,IND
25091663,USA
36626004,NLD
18800217,USA
38198874,USA
36626071,AUS
36626071,CHN
36626071,GBR
36626071,USA
30334633,CHE
30334633,JPN
30334633,USA
36626100,USA
35577536,CHE
35577536,DEU
35577536,LBN
35577536,NLD
35577536,ROU
36626117,ITA
36626117,USA
25091790,FRA
34529000,USA
34529026,CHN
25091846,USA
35577631,THA
35577631,USA
35577631,VNM
23519040,USA
24567651,GBR
27189087,CHN
32956264,ITA
26140524,USA
38199174,KOR
38199174,USA
22994864,CHN
38199224,CHN
30334942,AUS
30334942,USA
30334942,VNM
21946357,KOR
32956419,BRA
36626448,CHN
35577874,SWE
35577874,TUR
31383583,GBR
27189286,KOR
27189286,USA
25616438,CHN
25616438,SWE
26140739,USA
31907924,IRL
31907924,USA
27713626,DNK
37675099,CHN
36626583,CAN
36626583,CHN
36626583,FRA
36626583,JPN
36626583,KOR
36626583,TWN
36626583,USA
33480860,AUS
29286560,CAN
29286560,USA
32432326,USA
30335180,USA
30335180,VNM
34529503,USA
25092377,USA
35578182,NLD
35578182,USA
27189595,AUS
35578253,JPN
35578253,NPL
34529686,AUS
34529686,GBR
32432556,CHN
32432556,PAK
34529714,CHE
34529714,NGA
25616838,USA
24568271,NZL
18801111,USA
21946848,DNK
26141155,GBR
26141155,NLD
26141155,NOR
26141155,ZAF
38199786,JPN
24568299,USA
35578356,USA
18801159,DEU
33481251,USA
24568360,NLD
34529839,JPN
32432695,USA
31908428,DEU
35578445,JPN
37675613,CAN
37675613,FRA
37675613,SAU
33481328,JPN
34529913,BRA
19849857,NLD
24568475,USA
25092775,USA
37675717,CHN
24568530,CHN
27189973,USA
28762878,JPN
21947144,MYS
25617202,ARG
25617202,FRA
37675834,UGA
37675834,USA
26141511,USA
27190088,SWE
34530127,NLD
35578722,CHN
25617251,USA
34530161,CHN
34530161,USA
36627318,USA
36103060,NLD
32957335,KOR
22995877,ITA
38200253,IRN
22471650,USA
34006020,DNK
34006020,NLD
34530316,USA
36103181,DEU
33481780,GBR
33481787,USA
33481787,ZAF
27190349,CAN
33481828,CZE
33481828,USA
36627580,GBR
36627580,USA
33481863,NPL
35579025,ISR
27714763,GBR
27714763,JPN
16704735,NGA
37676259,USA
30860552,DNK
26666250,CAN
26666250,SGP
35579171,CHN
35579171,USA
26666295,NLD
30336337,USA
25617774,USA
30336390,USA
27714970,CAN
27714970,EST
27714970,FIN
27714970,USA
28763550,FRA
32433572,ESP
34530738,CAN
20374985,USA
19850703,GBR
35579360,CHN
35579360,EGY
24045030,USA
18802161,USA
18277876,USA
33482247,AUS
33482247,BEL
33482247,DEU
33482247,ESP
33482247,FRA
33482247,GBR
33482247,ITA
33482247,NLD
33482247,POL
26666523,CZE
32433709,CHN
34530868,USA
33482315,CHN
34006604,USA
30336601,GBR
31909470,POL
35579509,ISR
35579509,USA
37676661,FRA
37676662,AUS
25093754,UGA
25093754,USA
32958076,CAN
32958076,CHN
24569485,USA
11986591,DEU
29288137,GBR
29288172,DEU
29288172,GBR
29288172,NLD
35579641,GBR
35579642,AUS
35579642,CAN
35579642,CHN
35579642,DEU
35579642,GBR
35579642,IND
35579642,ITA
35579642,MYS
35579642,USA
30336812,DNK
30336812,ISL
30336812,SWE
22472515,USA
24569698,USA
19851122,USA
34006898,KOR
36104059,TUR
34531203,NLD
34531205,IND
34006923,USA
34006926,CHN
35055558,KOR
17229772,DEU
36628460,CHE
36628460,GBR
36628460,ITA
35055603,ESP
35055603,GTM
34007070,CAN
36104235,CHN
24569914,JPN
34531424,DEU
24045669,JPN
26667110,USA
28239984,USA
17229952,USA
33482888,NLD
21424279,USA
34531495,CHE
34531495,DEU
34531495,SWE
24045740,USA
36104378,JPN
35055807,ALB
35055807,ITA
30337220,GBR
30337220,NLD
35055833,KOR
32958699,JPN
32958699,USA
30337273,CHE
30337273,DEU
30337273,DNK
30337273,ITA
30337273,USA
21948693,NOR
35580191,CHE
35580191,ITA
32434467,USA
26667315,AUS
26667315,UGA
26667315,USA
36104523,GBR
29813074,TZA
29813074,USA
29813074,ZAF
33483123,USA
35580297,CHN
35580297,USA
32434574,NLD
29813147,USA
36104613,ARG
36104613,BRA
36104613,CHE
36104613,DEU
36104613,DNK
36104613,ESP
36104613,HUN
36104613,IND
36104613,MEX
36104613,NLD
36104613,PER
36104613,RUS
36104613,ZAF
29813159,CHE
29813159,USA
36104664,CAN
38201846,TWN
27716091,BGD
27716091,CAN
27716091,CHE
27716091,DEU
27716091,IND
27716091,NPL
28764679,NLD
38201872,JPN
36104745,IRN
38201906,POL
27716149,DEU
27716149,ITA
27716149,JPN
27716149,USA
27716152,USA
36104781,SWE
21949007,USA
19851858,USA
38201939,ESP
36104805,CHN
38201966,KOR
27716211,GBR
38201976,SGP
34531963,GBR
34531963,NLD
38201992,USA
30861998,POL
30861998,USA
35056313,POL
22473412,BRA
32434884,CAN
32434884,USA
27716298,NOR
27716298,USA
15657688,USA
24046302,USA
35056349,KOR
35056358,TUR
35056360,NLD
35056360,USA
35056367,AUS
35056367,NZL
35580661,NLD
25619196,USA
23522095,NLD
23522096,GBR
25619263,CAN
32435011,JPN
28765006,USA
27716442,BRA
23522152,CHE
30862193,USA
24046475,USA
31910819,BRA
29289383,USA
35580859,DNK
35580859,FRA
31910850,JPN
25619410,USA
31910877,BEL
31910877,FIN
31910877,NOR
31386610,USA
33483776,CZE
33483776,DEU
19328023,GBR
36105248,CHN
30862377,GBR
29289540,USA
28240967,GBR
33483897,USA
28241025,ESP
37678222,USA
26668177,USA
15133865,CHN
36629728,BRA
37154020,GBR
37154020,USA
31911146,USA
31911146,ZAF
19328244,USA
37154049,CAN
37154049,USA
28241185,USA
37678381,USA
18279739,GRC
30862659,USA
36105646,EGY
36105646,SAU
28241357,GBR
36105683,CHN
24047061,NLD
29289942,GBR
35581399,KOR
36630000,CHN
36630000,DNK
36630000,GBR
36630000,ITA
33484279,AUS
33484279,AUT
33484279,CAN
33484279,GBR
33484279,JPN
33484279,KOR
33484279,SWE
33484279,USA
18279948,NLD
18804239,USA
35581452,USA
30338584,CAN
30338584,USA
19852841,GBR
33484370,CHN
33484370,NLD
31911516,AUS
31911516,CHN
31911524,KOR
31911526,IDN
31911526,NLD
25095797,AUS
36630140,BEL
36630140,CAN
36630140,DEU
36630140,ITA
36630140,USA
24047236,AUS
26144389,CAN
26144389,UGA
36630160,CAN
32960175,NLD
22998716,AUS
34533053,GBR
34533053,USA
27717319,AUS
27717319,NZL
35581642,ESP
35581642,GBR
35581642,ROU
35581642,SWE
29290208,USA
22998754,IRN
27193080,MYS
35057416,POL
35057420,KOR
35057420,USA
35057434,DEU
27717405,NLD
35057451,ESP
35057457,USA
24571705,GBR
33484625,CHN
35057489,NLD
33484628,JPN
28241776,ITA
36630406,USA
35057557,AUT
35057557,ITA
35057557,SWE
35057557,USA
35057571,KOR
28241830,GBR
28241830,MMR
28241830,THA
35057577,DEU
35057578,BEL
35057578,CAN
35057578,SWE
35057578,USA
16707509,GBR
33484775,CAN
33484775,DEU
33484775,ESP
33484775,FRA
33484775,GBR
33484775,USA
29290494,NLD
25620535,ZAF
34533461,GBR
36630619,NOR
30863463,GBR
19853417,USA
32960651,CAN
32960651,USA
16707747,CAN
37679276,USA
24047799,BEL
24047799,IND
24047799,USA
34009282,SWE
19853510,USA
34009291,NLD
31912155,ESP
31912155,USA
31912156,SWE
20377844,AUS
22999292,IRN
21950727,USA
36106542,JPN
24047926,USA
36630863,DEU
36630872,KOR
36630872,USA
34009435,AUS
34009435,NOR
37155164,NLD
37155168,BGD
37155168,GBR
37155168,IND
37155168,ITA
37155168,LKA
37155168,USA
16183652,NZL
16183654,AUS
32960886,DEU
36106642,GBR
36106642,USA
21426582,AUS
37155223,CHN
32436641,DEU
32436641,USA
27193768,USA
36630953,USA
37155240,CAN
37155240,SWE
37155240,USA
36106673,USA
32436683,USA
34533848,USA
37155300,CHN
25096689,USA
25096690,USA
32961034,DEU
32961034,USA
33485336,GBR
33485336,SWE
37155372,USA
37679665,CHN
37679678,CHE
37679678,DEU
37679691,CHN
30339669,USA
34533973,DEU
37679733,CAN
34009725,FRA
37679742,GBR
37679742,UGA
31388297,GBR
33485453,CAN
33485453,GBR
33485453,USA
33485455,BEL
33485455,ESP
33485455,GBR
33485455,ITA
33485455,PRT
23523988,USA
33485468,IND
24048296,AUS
36106928,AUS
36106928,GBR
34534071,CHN
28242632,USA
37155528,CHN
37679816,CHN
37679816,NZL
16708309,CHE
18281190,USA
34534130,USA
22999817,USA
27718414,USA
37155603,USA
34534176,AUS
34534176,BEL
34534176,GBR
34534176,IRL
34534176,NLD
34534176,USA
38204203,GBR
31912752,DNK
31912752,GBR
38204218,GBR
31912780,GBR
33485646,USA
31912784,NLD
31912784,USA
31912801,AUS
31912801,BEL
31912801,ESP
31912801,ITA
31912801,JPN
31912801,USA
37155690,AUS
37155690,NGA
35058583,JPN
35058583,USA
18805656,USA
35582875,GBR
37155736,AUS
37155736,NLD
27194317,AUS
23000025,USA
31388637,GBR
31388637,NGA
32961500,USA
36107229,DNK
28767209,JPN
37155847,DEU
37155847,ITA
37155847,USA
35582999,ITA
29291549,USA
36631592,GBR
24572997,USA
34534493,NLD
34534511,AUT
34534511,BEL
34534511,FRA
34534511,GBR
34534511,LUX
34534511,PRT
34534517,GBR
33485960,AUS
33485960,CHL
33485960,DEU
33485960,FRA
33485960,GBR
33485960,GRC
33485960,HUN
33485960,JPN
33485960,KOR
33485960,MEX
33485960,POL
33485960,ROU
33485960,USA
34534556,USA
36107429,ETH
36107429,USA
29291706,SAU
34010324,AUS
26670300,USA
36107485,USA
26146039,ZAF
35583232,CAN
35583232,USA
36631861,IRN
33486138,AUT
33486138,CHE
33486138,DEU
32437567,CAN
32437567,CHN
32437567,MEX
32437567,USA
36631889,CHE
36631889,DEU
36631889,NLD
36631889,ZAF
30340468,DEU
37156212,JPN
31389049,NPL
31389049,USA
30340474,DEU
30340474,NLD
30340481,THA
25621927,USA
21427643,USA
34534858,AUS
34534858,GBR
31913424,DEU
31913424,USA
37156318,USA
31389157,AUS
31389157,GBR
36632042,FRA
36632042,USA
31389201,JPN
37156426,USA
34535037,AUT
34535037,BEL
34535037,CAN
34535037,CHE
34535037,ESP
34535037,FRA
34535037,GBR
34535037,GRC
34535037,ITA
34535037,NLD
34535037,POL
30865051,USA
29292242,GRC
36107991,USA
34535166,THA
34535170,GBR
34535170,USA
34535170,ZAF
37156658,CAN
37156658,GBR
37156658,USA
26670971,CHE
26670971,CZE
26670971,FRA
26670971,ISR
26670971,ITA
26670971,USA
35583869,USA
35583870,USA
30865281,DEU
30865281,GBR
30865281,USA
22476724,GBR
32962523,USA
20379614,USA
25622524,AUS
27719677,CAN
27719677,CHE
27719677,GBR
27719677,NGA
27719677,PAK
37156876,USA
30341154,USA
31389731,AUS
23525414,USA
23525426,JPN
25622594,DNK
25622594,NOR
25098313,NLD
28768334,CHE
28768334,DEU
32962673,EGY
25098373,BRA
32438407,GBR
32438407,USA
33486990,USA
34011310,AUS
34011310,CHN
34011310,GBR
36632758,BEL
22476985,USA
34535609,BRA
34535609,RUS
34535615,USA
34011328,NLD
37157055,AUS
37157055,CAN
34011342,CHN
34535631,DEU
32438483,FRA
32438483,MCO
34535644,USA
34011358,BEN
34011358,BFA
34011358,CHE
34011358,DEU
34011358,FRA
34011358,GAB
34011358,KEN
34011358,MOZ
34011358,UGA
34011358,USA
34011358,VNM
30865632,GBR
30865632,SEN
28768493,CAN
37157134,CHN
28768544,CHN
34535716,DNK
25622823,USA
18282804,NLD
27195704,USA
23001413,USA
26147154,JPN
26147154,USA
31390035,USA
31390037,USA
36632924,NLD
15661405,NLD
37157229,AUS
37157229,AUT
37157229,DEU
30865775,USA
32438639,USA
36108657,USA
32438659,DNK
28768651,DNK
28244407,USA
34011583,GBR
34011583,UGA
34011583,USA
24050121,USA
27720142,USA
21428766,USA
23001642,USA
34535979,BRA
34535979,ESP
25098819,GRC
34011736,GBR
34011736,UKR
23001689,USA
25623162,GBR
30341767,CHN
33487516,USA
28244644,AUS
28244644,GBR
28244644,NLD
28244644,USA
33487528,GBR
33487528,QAT
35060398,CAN
25098959,GBR
16710356,JPN
38206168,BRA
38206168,GBR
38206168,PHL
38206168,USA
26147563,USA
36109036,NLD
27196148,AUS
35060507,KOR
31914790,USA
21953326,USA
31914811,FRA
31914811,GBR
31914811,ITA
35060543,KOR
19856202,USA
21953407,USA
35060609,USA
38206340,USA
36633498,ESP
34536349,CHN
34012064,DNK
34012064,NLD
30342066,USA
31914930,CHN
31914940,USA
26672064,JPN
26147790,SWE
26672085,ESP
26672085,USA
31914971,USA
36633570,AUS
36633570,CAN
36633570,USA
21429226,AUS
31915064,GBR
37682232,USA
26147923,USA
26147923,ZAF
19332186,USA
16186460,USA
11992160,BRA
35060851,GBR
35585153,MEX
26147998,JPN
38206628,NLD
38206631,COL
38206631,MEX
24050860,KOR
27196588,CHE
27196588,ITA
37158105,USA
38206685,THA
21953763,USA
36109546,JPN
37158128,AUS
37158128,CHN
36633847,TWN
36633847,USA
36633848,USA
28245243,CHE
28245243,GBR
28245243,USA
36633868,USA
25099545,AUS
31391003,GBR
31915308,AUS
31915308,GBR
21953877,USA
11468148,USA
37682573,USA
29293979,CAN
38206881,USA
36634022,DEU
36634022,USA
35585475,USA
30866887,GBR
30866895,IRL
30866895,JPN
30866914,KOR
31391203,USA
36634082,IRN
30866926,GBR
30866926,ZAF
30866926,ZMB
35061236,JPN
36109821,CHN
36634125,GBR
32439823,USA
34536993,CHN
35585570,CHN
34537006,JPN
34537006,USA
23526980,ESP
29294153,GBR
35585614,SWE
21954131,GBR
35585641,AUS
35585641,BGD
35585641,ETH
35585641,GBR
35585641,IDN
35585641,THA
32439926,KOR
33488511,MEX
33488511,USA
21954198,USA
31391387,JPN
34537120,EGY
32439979,ESP
32439979,GBR
19857081,USA
36110039,NZL
24051419,USA
27197192,USA
31391505,DEU
25100052,USA
37682971,GBR
37682971,NLD
37682971,ZAF
37682971,ZMB
21430075,USA
28245835,NLD
28245843,GBR
37158751,USA
21430116,NLD
25100190,GBR
35061682,AUS
37158872,KEN
37158872,USA
34537440,AUT
34537440,DEU
34537440,ESP
34537440,GBR
34537440,ITA
34537440,KOR
34537440,TWN
34537440,USA
34537448,CHN
31916036,CHE
31916036,DEU
21430302,USA
35586118,CHN
27197523,KOR
31916142,MEX
31916142,USA
37159035,FRA
25100424,USA
14614669,USA
34013470,USA
34013470,ZAF
37159200,USA
22479156,NLD
30343489,USA
37159264,USA
34537835,AUS
34537835,CHL
34537835,CHN
34537835,USA
27197855,JPN
31916473,CAN
31916473,USA
29295034,USA
26673617,KOR
27197908,GBR
27197908,PAK
27197908,SGP
27197908,USA
31392214,GBR
31392214,LBY
34013755,JPN
34013755,USA
35586621,BRA
35586621,GBR
26149444,GBR
26149444,NGA
35062340,AUS
35062340,BRA
35062340,GBR
35062340,JPN
35062340,USA
26149448,AUS
26149448,CHN
34538072,GBR
26149465,USA
32965224,MYS
32965230,USA
31916660,USA
31392401,JPN
19333797,USA
36635304,NLD
36635304,SWE
30343858,GBR
37683911,ARG
37683911,BGR
37683911,CAN
37683911,COL
37683911,DEU
37683911,FRA
37683911,GBR
37683911,ITA
37683911,NZL
37683911,POL
37683911,TUR
37683911,USA
28771018,USA
27198187,GBR
15139572,SWE
15139576,GBR
19858174,AUS
26673919,AUS
26673919,CHL
26673919,DEU
34013966,BGD
34013966,GBR
34013966,LKA
34013966,PAK
34013966,SGP
34013966,USA
32965464,USA
32965476,CAN
32965476,ESP
32965495,USA
36111243,CHN
36635532,USA
24052631,CHN
34538402,AUS
34538402,FRA
34538402,GBR
34538402,NLD
34538402,USA
35586992,FRA
35586992,IRL
26674119,USA
36635595,USA
17761230,USA
19858385,USA
26149841,GBR
26149841,USA
10945496,GBR
32965593,ITA
19858396,USA
36635660,GBR
36635660,LBR
36635660,USA
36635668,SWE
37684259,CHN
34014249,NLD
34014258,ITA
31917122,JPN
31392840,IND
31392840,USA
27722837,CAN
27722837,ISR
27722837,USA
35062874,CHN
26149996,FRA
36111483,CHN
36111483,USA
26674372,USA
25625809,USA
29295829,USA
32441571,CHN
34014451,USA
35587346,NLD
17237314,FRA
26674499,AUS
34014555,CHN
37160281,CHE
37160281,GNQ
37160281,TZA
37160281,USA
37684574,CHN
28247406,AUS
31917424,CAN
31917424,USA
27198842,GBR
27198842,KEN
31917441,CAN
35587462,USA
31917447,CHE
31917447,THA
31917447,USA
22480275,DNK
37684626,MYS
31917467,SWE
26674631,USA
22480341,GBR
32441857,ITA
32441857,USA
35587607,USA
22480437,GBR
31393353,NGA
37160570,EGY
25101955,CHN
25101955,USA
32441987,USA
32966280,DEU
32966280,USA
